Employee_ID,Stress_Level,Hours_Worked_Per_Week,Sleep_Quality,Social_Isolation_Rating,Work_Life_Balance_Rating,Productivity_Change,Emotional_Exhaustion,Depersonalization,Reduced_Personal_Accomplishment,Burnout_Score
EMP4360,High,23,Poor,1,3,Increase,0.5375000000000001,0.25,0.0,0.2625
EMP4361,High,20,Poor,4,4,Increase,0.5,0.5,0.0,0.3333333333333333
EMP4362,High,50,Good,3,1,Increase,0.375,0.75,0.0,0.375
EMP4363,High,29,Good,1,4,No Change,0.11250000000000004,0.125,0.5,0.24583333333333335
EMP4364,High,60,Average,2,1,Increase,0.75,0.625,0.0,0.4583333333333333
EMP4365,Medium,41,Poor,5,3,Increase,0.7625000000000001,0.75,0.0,0.5041666666666668
EMP4366,Low,28,Poor,4,1,Increase,0.6000000000000001,0.875,0.0,0.4916666666666667
EMP4367,Low,53,Poor,3,3,No Change,0.9125000000000001,0.5,0.5,0.6375000000000001
EMP4368,High,56,Average,3,2,Increase,0.7000000000000001,0.625,0.0,0.4416666666666667
EMP4369,Medium,55,Poor,2,3,Increase,0.9375,0.375,0.0,0.4375
EMP4370,High,33,Poor,2,4,Increase,0.6625000000000001,0.25,0.0,0.3041666666666667
EMP4371,Low,47,Poor,5,3,Decrease,0.8375,0.75,1.0,0.8624999999999999
EMP4372,Low,33,Average,1,2,Decrease,0.41250000000000003,0.375,1.0,0.5958333333333333
EMP4373,High,44,Average,5,2,No Change,0.55,0.875,0.5,0.6416666666666667
EMP4374,Medium,56,Good,3,1,Decrease,0.45000000000000007,0.75,1.0,0.7333333333333334
EMP4375,Low,59,Average,4,3,No Change,0.7375,0.625,0.5,0.6208333333333333
EMP4376,Low,39,Good,5,1,Increase,0.23750000000000004,1.0,0.0,0.41250000000000003
EMP4377,Low,37,Good,3,1,Decrease,0.21250000000000002,0.75,1.0,0.6541666666666667
EMP4378,Low,60,Good,1,5,Decrease,0.5,0.0,1.0,0.5
EMP4379,High,51,Average,1,5,Decrease,0.6375000000000001,0.0,1.0,0.5458333333333334
EMP4380,Low,26,Good,4,5,Increase,0.07500000000000001,0.375,0.0,0.15
EMP4381,Medium,46,Poor,4,3,Increase,0.8250000000000001,0.625,0.0,0.4833333333333334
EMP4382,High,33,Average,2,4,Decrease,0.41250000000000003,0.25,1.0,0.5541666666666667
EMP4383,Low,23,Average,2,5,No Change,0.28750000000000003,0.125,0.5,0.3041666666666667
EMP4384,Medium,21,Poor,3,3,Decrease,0.5125,0.5,1.0,0.6708333333333334
EMP4385,Low,39,Average,3,3,Increase,0.48750000000000004,0.5,0.0,0.32916666666666666
EMP4386,Low,26,Good,2,3,Increase,0.07500000000000001,0.375,0.0,0.15
EMP4387,Medium,58,Good,1,5,No Change,0.4750000000000001,0.0,0.5,0.325
EMP4388,High,48,Good,1,4,No Change,0.3500000000000001,0.125,0.5,0.325
EMP4389,High,33,Good,2,3,Increase,0.16250000000000003,0.375,0.0,0.1791666666666667
EMP4390,Medium,25,Good,4,4,Decrease,0.0625,0.5,1.0,0.5208333333333334
EMP4391,Medium,48,Poor,5,3,Increase,0.8500000000000001,0.75,0.0,0.5333333333333333
EMP4392,High,53,Poor,3,1,Increase,0.9125000000000001,0.75,0.0,0.5541666666666667
EMP4393,High,60,Poor,1,5,No Change,1.0,0.0,0.5,0.5
EMP4394,Medium,50,Good,3,4,Decrease,0.375,0.375,1.0,0.5833333333333334
EMP4395,High,21,Good,1,5,Increase,0.012500000000000011,0.0,0.0,0.00416666666666667
EMP4396,Medium,43,Average,1,4,No Change,0.5375,0.125,0.5,0.3875
EMP4397,Medium,31,Good,4,3,Decrease,0.1375,0.625,1.0,0.5875
EMP4398,High,58,Poor,5,4,No Change,0.9750000000000001,0.625,0.5,0.7000000000000001
EMP4399,High,21,Good,4,5,No Change,0.012500000000000011,0.375,0.5,0.29583333333333334
EMP4400,High,60,Average,2,1,Decrease,0.75,0.625,1.0,0.7916666666666666
EMP4401,Low,30,Good,4,4,Decrease,0.125,0.5,1.0,0.5416666666666666
EMP4402,High,30,Poor,1,4,Decrease,0.625,0.125,1.0,0.5833333333333334
EMP4403,High,49,Poor,5,1,Decrease,0.8625,1.0,1.0,0.9541666666666666
EMP4404,Low,33,Average,3,4,No Change,0.41250000000000003,0.375,0.5,0.4291666666666667
EMP4405,High,56,Good,4,3,No Change,0.45000000000000007,0.625,0.5,0.525
EMP4406,Medium,46,Good,4,3,Increase,0.32500000000000007,0.625,0.0,0.3166666666666667
EMP4407,High,28,Good,2,4,Decrease,0.10000000000000003,0.25,1.0,0.45
EMP4408,Low,25,Poor,5,3,Decrease,0.5625,0.75,1.0,0.7708333333333334
EMP4409,Medium,57,Poor,2,4,No Change,0.9625,0.25,0.5,0.5708333333333333
EMP4410,High,52,Poor,4,1,Decrease,0.9,0.875,1.0,0.9249999999999999
EMP4411,Medium,34,Good,5,5,Decrease,0.17500000000000004,0.5,1.0,0.5583333333333333
EMP4412,High,56,Good,3,4,Decrease,0.45000000000000007,0.375,1.0,0.6083333333333334
EMP4413,Medium,25,Poor,1,4,No Change,0.5625,0.125,0.5,0.3958333333333333
EMP4414,High,43,Average,4,3,No Change,0.5375,0.625,0.5,0.5541666666666667
EMP4415,High,30,Poor,3,5,Increase,0.625,0.25,0.0,0.2916666666666667
EMP4416,High,40,Average,5,5,Decrease,0.5,0.5,1.0,0.6666666666666666
EMP4417,Low,20,Average,5,5,No Change,0.25,0.5,0.5,0.4166666666666667
EMP4418,High,50,Average,4,5,Increase,0.625,0.375,0.0,0.3333333333333333
EMP4419,High,57,Good,4,3,Increase,0.4625,0.625,0.0,0.3625
EMP4420,Low,48,Poor,3,4,No Change,0.8500000000000001,0.375,0.5,0.5750000000000001
EMP4421,Medium,28,Average,2,2,No Change,0.35000000000000003,0.5,0.5,0.45
EMP4422,Medium,29,Good,5,2,Decrease,0.11250000000000004,0.875,1.0,0.6625
EMP4423,Low,47,Poor,1,5,Decrease,0.8375,0.0,1.0,0.6124999999999999
EMP4424,High,45,Average,1,5,No Change,0.5625,0.0,0.5,0.3541666666666667
EMP4425,High,26,Good,4,2,No Change,0.07500000000000001,0.75,0.5,0.44166666666666665
EMP4426,Low,30,Good,3,2,No Change,0.125,0.625,0.5,0.4166666666666667
EMP4427,High,51,Average,2,2,No Change,0.6375000000000001,0.5,0.5,0.5458333333333334
EMP4428,Medium,43,Average,4,3,Decrease,0.5375,0.625,1.0,0.7208333333333333
EMP4429,High,28,Good,4,1,Increase,0.10000000000000003,0.875,0.0,0.325
EMP4430,High,51,Good,5,1,No Change,0.38750000000000007,1.0,0.5,0.6291666666666668
EMP4431,High,44,Poor,3,4,Increase,0.8,0.375,0.0,0.39166666666666666
EMP4432,High,27,Poor,3,1,Decrease,0.5875,0.75,1.0,0.7791666666666667
EMP4433,High,56,Average,3,1,No Change,0.7000000000000001,0.75,0.5,0.65
EMP4434,Low,56,Good,4,4,No Change,0.45000000000000007,0.5,0.5,0.4833333333333334
EMP4435,High,40,Good,1,3,No Change,0.25,0.25,0.5,0.3333333333333333
EMP4436,Low,22,Poor,3,5,Increase,0.525,0.25,0.0,0.25833333333333336
EMP4437,High,22,Good,4,1,Decrease,0.025000000000000022,0.875,1.0,0.6333333333333333
EMP4438,High,60,Average,5,2,Increase,0.75,0.875,0.0,0.5416666666666666
EMP4439,Medium,45,Poor,3,1,No Change,0.8125,0.75,0.5,0.6875
EMP4440,High,45,Average,1,1,Decrease,0.5625,0.5,1.0,0.6875
EMP4441,Low,37,Good,3,2,No Change,0.21250000000000002,0.625,0.5,0.4458333333333333
EMP4442,Low,56,Good,2,3,Decrease,0.45000000000000007,0.375,1.0,0.6083333333333334
EMP4443,Low,26,Average,2,1,No Change,0.325,0.625,0.5,0.48333333333333334
EMP4444,Low,53,Good,5,2,Decrease,0.4125000000000001,0.875,1.0,0.7625000000000001
EMP4445,Medium,23,Poor,4,4,Increase,0.5375000000000001,0.5,0.0,0.3458333333333334
EMP4446,Medium,47,Good,4,1,No Change,0.3375,0.875,0.5,0.5708333333333333
EMP4447,High,20,Average,1,4,No Change,0.25,0.125,0.5,0.2916666666666667
EMP4448,Medium,38,Poor,5,4,No Change,0.7250000000000001,0.625,0.5,0.6166666666666667
EMP4449,Low,29,Good,1,2,No Change,0.11250000000000004,0.375,0.5,0.32916666666666666
EMP4450,Low,39,Good,3,1,Increase,0.23750000000000004,0.75,0.0,0.32916666666666666
EMP4451,Medium,49,Poor,5,4,Increase,0.8625,0.625,0.0,0.49583333333333335
EMP4452,Low,20,Poor,5,1,Increase,0.5,1.0,0.0,0.5
EMP4453,Medium,60,Good,5,4,No Change,0.5,0.625,0.5,0.5416666666666666
EMP4454,Low,37,Good,2,2,Increase,0.21250000000000002,0.5,0.0,0.23750000000000002
EMP4455,High,47,Poor,2,5,Increase,0.8375,0.125,0.0,0.32083333333333336
EMP4456,Low,38,Poor,3,3,Decrease,0.7250000000000001,0.5,1.0,0.7416666666666667
EMP4457,High,54,Poor,3,3,Decrease,0.925,0.5,1.0,0.8083333333333332
EMP4458,High,37,Average,5,5,Increase,0.4625,0.5,0.0,0.32083333333333336
EMP4459,Low,37,Poor,4,1,No Change,0.7125,0.875,0.5,0.6958333333333333
EMP4460,High,29,Good,2,2,No Change,0.11250000000000004,0.5,0.5,0.37083333333333335
EMP4461,High,29,Poor,2,1,Increase,0.6125,0.625,0.0,0.41250000000000003
EMP4462,High,58,Poor,1,4,Decrease,0.9750000000000001,0.125,1.0,0.7000000000000001
EMP4463,Low,20,Average,3,3,Decrease,0.25,0.5,1.0,0.5833333333333334
EMP4464,Low,56,Good,2,1,Increase,0.45000000000000007,0.625,0.0,0.3583333333333334
EMP4465,High,59,Good,1,4,Increase,0.48750000000000004,0.125,0.0,0.2041666666666667
EMP4466,High,55,Average,3,1,Increase,0.6875,0.75,0.0,0.4791666666666667
EMP4467,Medium,43,Poor,4,4,Decrease,0.7875,0.5,1.0,0.7625000000000001
EMP4468,High,30,Average,1,2,Increase,0.375,0.375,0.0,0.25
EMP4469,Medium,32,Good,1,3,No Change,0.15000000000000002,0.25,0.5,0.3
EMP4470,Medium,39,Poor,5,5,No Change,0.7375,0.5,0.5,0.5791666666666667
EMP4471,Medium,37,Poor,3,4,Increase,0.7125,0.375,0.0,0.3625
EMP4472,High,28,Average,4,5,Increase,0.35000000000000003,0.375,0.0,0.2416666666666667
EMP4473,Low,29,Average,2,1,No Change,0.36250000000000004,0.625,0.5,0.49583333333333335
EMP4474,Medium,25,Average,2,5,Increase,0.3125,0.125,0.0,0.14583333333333334
EMP4475,Medium,34,Good,5,2,No Change,0.17500000000000004,0.875,0.5,0.5166666666666667
EMP4476,Medium,54,Good,2,1,Increase,0.42500000000000004,0.625,0.0,0.35000000000000003
EMP4477,Low,54,Poor,3,5,Increase,0.925,0.25,0.0,0.39166666666666666
EMP4478,Low,42,Poor,2,4,Decrease,0.775,0.25,1.0,0.6749999999999999
EMP4479,Medium,54,Good,2,5,Decrease,0.42500000000000004,0.125,1.0,0.5166666666666667
EMP4480,High,60,Good,5,4,No Change,0.5,0.625,0.5,0.5416666666666666
EMP4481,Medium,44,Poor,1,3,No Change,0.8,0.25,0.5,0.5166666666666667
EMP4482,Low,31,Average,1,3,Increase,0.3875,0.25,0.0,0.2125
EMP4483,Medium,27,Good,2,4,No Change,0.08750000000000002,0.25,0.5,0.2791666666666667
EMP4484,Medium,21,Poor,1,1,Decrease,0.5125,0.5,1.0,0.6708333333333334
EMP4485,Low,39,Good,2,5,No Change,0.23750000000000004,0.125,0.5,0.28750000000000003
EMP4486,Medium,25,Good,1,2,Decrease,0.0625,0.375,1.0,0.4791666666666667
EMP4487,Low,51,Average,5,2,Increase,0.6375000000000001,0.875,0.0,0.5041666666666668
EMP4488,Low,48,Average,3,1,Decrease,0.6000000000000001,0.75,1.0,0.7833333333333333
EMP4489,Low,26,Good,5,4,No Change,0.07500000000000001,0.625,0.5,0.39999999999999997
EMP4490,Medium,49,Good,1,4,Increase,0.36250000000000004,0.125,0.0,0.1625
EMP4491,Medium,22,Good,1,4,Decrease,0.025000000000000022,0.125,1.0,0.3833333333333333
EMP4492,High,36,Poor,2,1,Decrease,0.7,0.625,1.0,0.775
EMP4493,Medium,42,Average,2,2,Decrease,0.525,0.5,1.0,0.6749999999999999
EMP4494,Low,38,Poor,5,3,Increase,0.7250000000000001,0.75,0.0,0.4916666666666667
EMP4495,Medium,54,Poor,5,4,No Change,0.925,0.625,0.5,0.6833333333333332
EMP4496,Low,31,Good,3,5,No Change,0.1375,0.25,0.5,0.29583333333333334
EMP4497,High,44,Average,2,4,Increase,0.55,0.25,0.0,0.26666666666666666
EMP4498,Low,43,Average,3,1,No Change,0.5375,0.75,0.5,0.5958333333333333
EMP4499,High,47,Poor,5,2,Decrease,0.8375,0.875,1.0,0.9041666666666667
EMP4500,High,28,Average,4,1,No Change,0.35000000000000003,0.875,0.5,0.5750000000000001
EMP4501,Low,33,Average,3,5,No Change,0.41250000000000003,0.25,0.5,0.3875
EMP4502,Medium,58,Good,4,2,Increase,0.4750000000000001,0.75,0.0,0.4083333333333334
EMP4503,Low,57,Good,3,2,Decrease,0.4625,0.625,1.0,0.6958333333333333
EMP4504,Medium,45,Poor,2,1,No Change,0.8125,0.625,0.5,0.6458333333333334
EMP4505,Medium,32,Average,1,1,No Change,0.4,0.5,0.5,0.4666666666666666
EMP4506,Medium,22,Poor,2,4,Decrease,0.525,0.25,1.0,0.5916666666666667
EMP4507,Low,50,Poor,3,1,No Change,0.875,0.75,0.5,0.7083333333333334
EMP4508,Medium,21,Average,3,2,No Change,0.2625,0.625,0.5,0.46249999999999997
EMP4509,High,60,Average,2,3,Decrease,0.75,0.375,1.0,0.7083333333333334
EMP4510,High,34,Poor,5,3,Decrease,0.675,0.75,1.0,0.8083333333333332
EMP4511,Low,27,Good,2,4,Increase,0.08750000000000002,0.25,0.0,0.1125
EMP4512,High,25,Poor,4,4,Decrease,0.5625,0.5,1.0,0.6875
EMP4513,High,22,Poor,1,4,Decrease,0.525,0.125,1.0,0.5499999999999999
EMP4514,Medium,42,Good,1,3,No Change,0.275,0.25,0.5,0.3416666666666666
EMP4515,Medium,24,Average,4,1,Decrease,0.30000000000000004,0.875,1.0,0.725
EMP4516,Low,47,Poor,1,5,No Change,0.8375,0.0,0.5,0.4458333333333333
EMP4517,Medium,20,Poor,3,5,No Change,0.5,0.25,0.5,0.4166666666666667
EMP4518,High,52,Good,1,3,Increase,0.4,0.25,0.0,0.21666666666666667
EMP4519,Medium,49,Good,3,1,Decrease,0.36250000000000004,0.75,1.0,0.7041666666666666
EMP4520,Low,56,Good,1,5,Decrease,0.45000000000000007,0.0,1.0,0.4833333333333334
EMP4521,Low,30,Good,5,2,No Change,0.125,0.875,0.5,0.5
EMP4522,Medium,51,Average,4,4,No Change,0.6375000000000001,0.5,0.5,0.5458333333333334
EMP4523,Low,59,Good,3,4,No Change,0.48750000000000004,0.375,0.5,0.45416666666666666
EMP4524,Medium,42,Poor,2,2,Increase,0.775,0.5,0.0,0.425
EMP4525,High,24,Average,5,1,Increase,0.30000000000000004,1.0,0.0,0.43333333333333335
EMP4526,Medium,52,Good,1,1,No Change,0.4,0.5,0.5,0.4666666666666666
EMP4527,High,27,Good,1,5,No Change,0.08750000000000002,0.0,0.5,0.19583333333333333
EMP4528,Medium,46,Good,1,2,No Change,0.32500000000000007,0.375,0.5,0.4000000000000001
EMP4529,High,25,Poor,3,5,Decrease,0.5625,0.25,1.0,0.6041666666666666
EMP4530,Low,38,Average,5,1,No Change,0.47500000000000003,1.0,0.5,0.6583333333333333
EMP4531,High,50,Good,5,4,Decrease,0.375,0.625,1.0,0.6666666666666666
EMP4532,Low,40,Average,4,2,Decrease,0.5,0.75,1.0,0.75
EMP4533,Low,45,Poor,4,1,Decrease,0.8125,0.875,1.0,0.8958333333333334
EMP4534,Low,48,Average,4,4,Increase,0.6000000000000001,0.5,0.0,0.3666666666666667
EMP4535,Low,43,Average,4,3,Decrease,0.5375,0.625,1.0,0.7208333333333333
EMP4536,Low,57,Average,2,2,No Change,0.7125,0.5,0.5,0.5708333333333333
EMP4537,Low,20,Average,4,1,Decrease,0.25,0.875,1.0,0.7083333333333334
EMP4538,Low,20,Average,1,1,No Change,0.25,0.5,0.5,0.4166666666666667
EMP4539,High,40,Average,2,2,Decrease,0.5,0.5,1.0,0.6666666666666666
EMP4540,High,45,Average,2,2,Increase,0.5625,0.5,0.0,0.3541666666666667
EMP4541,Low,54,Good,2,3,Increase,0.42500000000000004,0.375,0.0,0.26666666666666666
EMP4542,Low,39,Average,1,4,No Change,0.48750000000000004,0.125,0.5,0.37083333333333335
EMP4543,Medium,51,Good,3,2,Increase,0.38750000000000007,0.625,0.0,0.3375000000000001
EMP4544,Medium,35,Average,2,5,Increase,0.4375,0.125,0.0,0.1875
EMP4545,Low,48,Average,5,5,No Change,0.6000000000000001,0.5,0.5,0.5333333333333333
EMP4546,High,49,Good,3,2,No Change,0.36250000000000004,0.625,0.5,0.49583333333333335
EMP4547,High,47,Good,5,4,Decrease,0.3375,0.625,1.0,0.6541666666666667
EMP4548,Medium,36,Poor,3,4,Increase,0.7,0.375,0.0,0.35833333333333334
EMP4549,Low,58,Good,5,3,Decrease,0.4750000000000001,0.75,1.0,0.7416666666666667
EMP4550,Medium,42,Average,2,4,Increase,0.525,0.25,0.0,0.25833333333333336
EMP4551,Medium,48,Good,5,1,Decrease,0.3500000000000001,1.0,1.0,0.7833333333333333
EMP4552,Low,56,Poor,3,3,No Change,0.9500000000000001,0.5,0.5,0.65
EMP4553,Low,58,Poor,5,3,Increase,0.9750000000000001,0.75,0.0,0.5750000000000001
EMP4554,Medium,49,Poor,4,2,Decrease,0.8625,0.75,1.0,0.8708333333333332
EMP4555,Low,25,Good,4,5,Increase,0.0625,0.375,0.0,0.14583333333333334
EMP4556,High,48,Poor,2,3,Decrease,0.8500000000000001,0.375,1.0,0.7416666666666667
EMP4557,Medium,20,Poor,5,1,Decrease,0.5,1.0,1.0,0.8333333333333334
EMP4558,High,39,Good,4,4,Increase,0.23750000000000004,0.5,0.0,0.24583333333333335
EMP4559,Low,43,Good,5,5,Increase,0.2875,0.5,0.0,0.2625
EMP4560,High,60,Poor,2,3,Increase,1.0,0.375,0.0,0.4583333333333333
EMP4561,High,43,Average,1,2,No Change,0.5375,0.375,0.5,0.4708333333333334
EMP4562,Medium,51,Average,4,3,Increase,0.6375000000000001,0.625,0.0,0.4208333333333334
EMP4563,Low,59,Poor,5,5,Decrease,0.9875,0.5,1.0,0.8291666666666666
EMP4564,High,56,Average,5,5,Decrease,0.7000000000000001,0.5,1.0,0.7333333333333334
EMP4565,High,39,Good,2,2,Decrease,0.23750000000000004,0.5,1.0,0.5791666666666667
EMP4566,Medium,23,Poor,1,1,Increase,0.5375000000000001,0.5,0.0,0.3458333333333334
EMP4567,Low,50,Good,5,5,Decrease,0.375,0.5,1.0,0.625
EMP4568,Medium,33,Poor,1,1,Increase,0.6625000000000001,0.5,0.0,0.3875
EMP4569,Low,50,Average,3,4,Increase,0.625,0.375,0.0,0.3333333333333333
EMP4570,Low,33,Average,5,5,Increase,0.41250000000000003,0.5,0.0,0.3041666666666667
EMP4571,Medium,45,Poor,2,2,Decrease,0.8125,0.5,1.0,0.7708333333333334
EMP4572,Low,53,Poor,1,2,No Change,0.9125000000000001,0.375,0.5,0.5958333333333333
EMP4573,Low,51,Good,2,1,Increase,0.38750000000000007,0.625,0.0,0.3375000000000001
EMP4574,Low,24,Poor,1,5,Increase,0.55,0.0,0.0,0.18333333333333335
EMP4575,Medium,34,Average,2,3,Decrease,0.42500000000000004,0.375,1.0,0.6
EMP4576,High,25,Good,2,3,No Change,0.0625,0.375,0.5,0.3125
EMP4577,Low,45,Good,1,1,Increase,0.3125,0.5,0.0,0.2708333333333333
EMP4578,Low,48,Good,2,5,Decrease,0.3500000000000001,0.125,1.0,0.4916666666666667
EMP4579,Medium,49,Poor,2,2,Decrease,0.8625,0.5,1.0,0.7875
EMP4580,Low,27,Average,2,2,Increase,0.3375,0.5,0.0,0.2791666666666667
EMP4581,Medium,58,Good,3,2,Decrease,0.4750000000000001,0.625,1.0,0.7000000000000001
EMP4582,Medium,55,Good,2,1,No Change,0.4375,0.625,0.5,0.5208333333333334
EMP4583,Medium,28,Poor,4,1,Increase,0.6000000000000001,0.875,0.0,0.4916666666666667
EMP4584,High,51,Good,4,4,Decrease,0.38750000000000007,0.5,1.0,0.6291666666666668
EMP4585,Low,41,Poor,3,5,No Change,0.7625000000000001,0.25,0.5,0.5041666666666668
EMP4586,Low,20,Average,1,1,Decrease,0.25,0.5,1.0,0.5833333333333334
EMP4587,Medium,21,Average,1,3,Decrease,0.2625,0.25,1.0,0.5041666666666667
EMP4588,Low,23,Poor,1,3,No Change,0.5375000000000001,0.25,0.5,0.4291666666666667
EMP4589,Medium,24,Average,3,4,Increase,0.30000000000000004,0.375,0.0,0.225
EMP4590,Low,36,Average,5,4,Decrease,0.45,0.625,1.0,0.6916666666666668
EMP4591,High,35,Good,1,4,Decrease,0.1875,0.125,1.0,0.4375
EMP4592,High,23,Good,5,5,Decrease,0.03750000000000003,0.5,1.0,0.5125000000000001
EMP4593,Low,39,Good,5,1,Decrease,0.23750000000000004,1.0,1.0,0.7458333333333332
EMP4594,Medium,42,Good,1,3,Decrease,0.275,0.25,1.0,0.5083333333333333
EMP4595,Medium,29,Good,3,3,No Change,0.11250000000000004,0.5,0.5,0.37083333333333335
EMP4596,High,20,Good,5,3,Decrease,0.0,0.75,1.0,0.5833333333333334
EMP4597,High,24,Good,4,1,Increase,0.050000000000000044,0.875,0.0,0.30833333333333335
EMP4598,Medium,27,Poor,4,5,Increase,0.5875,0.375,0.0,0.32083333333333336
EMP4599,Low,55,Average,4,1,Increase,0.6875,0.875,0.0,0.5208333333333334
EMP4600,Low,48,Poor,4,2,Decrease,0.8500000000000001,0.75,1.0,0.8666666666666667
EMP4601,High,20,Average,2,5,Decrease,0.25,0.125,1.0,0.4583333333333333
EMP4602,Low,41,Poor,4,1,Decrease,0.7625000000000001,0.875,1.0,0.8791666666666668
EMP4603,High,41,Average,2,5,Increase,0.5125000000000001,0.125,0.0,0.21250000000000002
EMP4604,High,36,Poor,5,2,No Change,0.7,0.875,0.5,0.6916666666666668
EMP4605,Low,23,Average,5,4,No Change,0.28750000000000003,0.625,0.5,0.4708333333333334
EMP4606,Medium,23,Good,2,1,Decrease,0.03750000000000003,0.625,1.0,0.5541666666666667
EMP4607,High,23,Good,5,5,Increase,0.03750000000000003,0.5,0.0,0.1791666666666667
EMP4608,High,48,Average,2,4,Decrease,0.6000000000000001,0.25,1.0,0.6166666666666667
EMP4609,High,36,Good,3,5,Increase,0.2,0.25,0.0,0.15
EMP4610,Medium,32,Poor,1,4,No Change,0.65,0.125,0.5,0.425
EMP4611,High,37,Poor,2,3,Decrease,0.7125,0.375,1.0,0.6958333333333333
EMP4612,Low,49,Poor,4,1,Decrease,0.8625,0.875,1.0,0.9125
EMP4613,Medium,50,Good,2,5,No Change,0.375,0.125,0.5,0.3333333333333333
EMP4614,Low,35,Poor,5,2,No Change,0.6875,0.875,0.5,0.6875
EMP4615,Low,24,Poor,4,4,Increase,0.55,0.5,0.0,0.35000000000000003
EMP4616,Low,45,Good,5,3,Decrease,0.3125,0.75,1.0,0.6875
EMP4617,High,55,Poor,3,1,Increase,0.9375,0.75,0.0,0.5625
EMP4618,Medium,28,Poor,4,4,Decrease,0.6000000000000001,0.5,1.0,0.7000000000000001
EMP4619,Low,36,Average,5,5,Increase,0.45,0.5,0.0,0.31666666666666665
EMP4620,Medium,20,Average,2,4,Decrease,0.25,0.25,1.0,0.5
EMP4621,Medium,39,Average,2,3,No Change,0.48750000000000004,0.375,0.5,0.45416666666666666
EMP4622,Low,33,Poor,3,1,Increase,0.6625000000000001,0.75,0.0,0.4708333333333334
EMP4623,Low,21,Good,3,2,Decrease,0.012500000000000011,0.625,1.0,0.5458333333333333
EMP4624,Medium,22,Average,4,4,Increase,0.275,0.5,0.0,0.25833333333333336
EMP4625,High,44,Poor,2,2,Decrease,0.8,0.5,1.0,0.7666666666666666
EMP4626,Low,39,Average,3,2,Increase,0.48750000000000004,0.625,0.0,0.37083333333333335
EMP4627,High,36,Average,5,5,No Change,0.45,0.5,0.5,0.48333333333333334
EMP4628,High,33,Average,1,2,Increase,0.41250000000000003,0.375,0.0,0.2625
EMP4629,High,50,Poor,5,4,Increase,0.875,0.625,0.0,0.5
EMP4630,Low,29,Poor,2,4,Increase,0.6125,0.25,0.0,0.28750000000000003
EMP4631,Low,20,Good,2,2,Increase,0.0,0.5,0.0,0.16666666666666666
EMP4632,Low,31,Poor,4,1,Increase,0.6375,0.875,0.0,0.5041666666666667
EMP4633,High,32,Poor,2,5,Increase,0.65,0.125,0.0,0.25833333333333336
EMP4634,High,43,Poor,1,4,No Change,0.7875,0.125,0.5,0.4708333333333334
EMP4635,High,35,Good,1,5,Decrease,0.1875,0.0,1.0,0.3958333333333333
EMP4636,Medium,44,Poor,2,3,Increase,0.8,0.375,0.0,0.39166666666666666
EMP4637,High,22,Average,5,4,Increase,0.275,0.625,0.0,0.3
EMP4638,Low,26,Average,5,4,No Change,0.325,0.625,0.5,0.48333333333333334
EMP4639,Low,54,Average,5,5,Increase,0.675,0.5,0.0,0.39166666666666666
EMP4640,High,28,Good,4,4,Decrease,0.10000000000000003,0.5,1.0,0.5333333333333333
EMP4641,High,55,Average,1,1,Increase,0.6875,0.5,0.0,0.3958333333333333
EMP4642,Low,20,Poor,1,1,Increase,0.5,0.5,0.0,0.3333333333333333
EMP4643,Low,32,Good,3,3,Increase,0.15000000000000002,0.5,0.0,0.21666666666666667
EMP4644,Medium,43,Average,2,5,No Change,0.5375,0.125,0.5,0.3875
EMP4645,Low,58,Poor,2,3,No Change,0.9750000000000001,0.375,0.5,0.6166666666666667
EMP4646,High,40,Average,4,4,Decrease,0.5,0.5,1.0,0.6666666666666666
EMP4647,High,33,Average,5,1,No Change,0.41250000000000003,1.0,0.5,0.6375000000000001
EMP4648,Low,57,Good,1,4,No Change,0.4625,0.125,0.5,0.3625
EMP4649,Medium,39,Average,1,1,No Change,0.48750000000000004,0.5,0.5,0.49583333333333335
EMP4650,Low,57,Average,2,1,Increase,0.7125,0.625,0.0,0.4458333333333333
EMP4651,High,57,Good,5,3,Decrease,0.4625,0.75,1.0,0.7374999999999999
EMP4652,High,34,Average,4,1,No Change,0.42500000000000004,0.875,0.5,0.6
EMP4653,Medium,40,Average,4,4,No Change,0.5,0.5,0.5,0.5
EMP4654,High,20,Good,3,2,No Change,0.0,0.625,0.5,0.375
EMP4655,Medium,41,Poor,4,2,No Change,0.7625000000000001,0.75,0.5,0.6708333333333334
EMP4656,Low,25,Poor,1,4,Increase,0.5625,0.125,0.0,0.22916666666666666
EMP4657,Medium,28,Average,2,2,Increase,0.35000000000000003,0.5,0.0,0.2833333333333334
EMP4658,Low,21,Average,3,4,No Change,0.2625,0.375,0.5,0.37916666666666665
EMP4659,Low,48,Poor,1,1,No Change,0.8500000000000001,0.5,0.5,0.6166666666666667
EMP4660,Low,33,Poor,2,4,Increase,0.6625000000000001,0.25,0.0,0.3041666666666667
EMP4661,Low,33,Average,2,1,Decrease,0.41250000000000003,0.625,1.0,0.6791666666666667
EMP4662,Medium,25,Good,5,5,Increase,0.0625,0.5,0.0,0.1875
EMP4663,Medium,53,Good,3,5,Increase,0.4125000000000001,0.25,0.0,0.22083333333333335
EMP4664,Medium,46,Good,2,5,Decrease,0.32500000000000007,0.125,1.0,0.4833333333333334
EMP4665,Medium,26,Poor,4,5,No Change,0.575,0.375,0.5,0.48333333333333334
